16815.762
16835.065
16841.051
16780.927
16876.256
16853.609
16868.988
16811.133
16928.921
16889.127
16837.072
16851.907
16866.617
16831.510
16758.619
16798.235
16850.453
16832.400
16836.881
16898.635
16812.540
16740.619
16811.753
16813.056
16874.957
16872.365
16850.841
16844.701
16780.873
16827.066
16775.419
16883.649
16856.046
16755.274
16757.305
16843.675
16735.045
16814.561
16799.588
16786.176
16825.532
16859.720
16776.597
16832.379
16863.887
16890.391
16886.503
16765.313
16834.775
16786.235
16860.454
16840.318
16838.269
16833.300
16889.145
16800.149
16796.365
16883.717
16791.008
16806.962
16934.174
16740.090
16851.450
16814.701
16834.961
16824.142
16880.020
16923.480
16826.655
16870.190
16895.388
16815.992
16795.302
16804.597
16774.067
16859.688
16774.358
16852.901
16755.572
16870.567
16869.253
16868.503
16839.980
16812.819
16868.331
16787.663
16886.326
16787.165
16860.060
16828.863
16895.225
16842.947
16784.881
16827.936
16854.205
16818.985
16821.711
16812.665
16759.113
16868.172
