427.748
430.388
419.594
418.211
417.944
422.415
428.757
421.179
432.723
420.177
428.658
421.316
436.728
424.722
431.595
432.966
436.336
422.449
430.026
432.033
434.582
428.574
432.004
423.313
426.541
430.137
431.268
428.596
414.662
432.273
437.723
432.371
428.411
432.463
429.002
427.310
432.180
424.425
432.040
430.803
433.757
432.008
423.185
429.105
419.253
424.706
413.998
430.504
428.202
427.935
426.550
432.710
433.756
433.593
434.516
432.605
427.935
418.833
418.688
433.072
432.459
423.517
431.673
418.308
416.227
428.655
420.157
423.039
427.444
428.321
419.468
427.805
432.905
428.977
427.263
428.360
416.724
422.050
414.306
430.692
417.994
427.812
426.188
417.611
418.127
429.308
421.504
426.662
430.726
434.544
428.298
429.987
431.279
428.672
430.382
432.391
420.905
430.806
424.044
434.949
