292.238
306.750
304.614
300.230
302.774
297.523
298.590
308.133
301.974
307.564
295.661
302.053
302.841
308.602
303.728
297.723
304.162
301.463
306.553
294.294
303.784
291.588
305.956
301.142
303.833
300.142
300.768
294.086
305.861
300.827
300.259
302.288
301.051
291.708
307.942
303.659
306.642
307.026
292.622
296.370
297.407
294.323
305.125
299.201
294.619
296.698
297.601
308.663
294.815
295.058
298.291
301.765
296.060
294.369
303.905
292.901
294.478
304.177
296.598
302.547
298.184
303.132
304.216
293.787
298.827
300.112
306.115
292.209
303.580
304.747
302.613
292.190
291.909
303.376
300.338
294.077
306.908
291.858
291.678
307.169
308.035
302.993
295.919
297.183
300.353
307.729
295.316
300.716
307.558
298.044
294.884
297.685
306.420
307.200
307.013
301.844
300.113
296.838
307.995
301.053
